scenario,region,param,class,class2,x,value
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,refining,NA,2045,5.486312904788938
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,refining,NA,2050,4.4747980901191
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2015,1.4989045862646322
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2020,1.515969379211368
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2025,2.3147826690521565
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2030,2.6391107776963927
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2035,3.590864532653898
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2040,4.329930670287022
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2045,3.7660012180410276
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2050,1.3674667210459948
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid rural lighting,NA,2015,0.28713624428060636
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid rural lighting,NA,2020,0.08627521088889523
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2015,1.5015367898136613
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2020,1.6046764570565133
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2025,1.7407006547291761
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2030,1.9084526974692688
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2035,2.06820184348404
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2040,1.8566910072432847
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2045,1.4497935347184476
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2050,0.5735052349183957
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2015,13.279239335170514
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2020,14.456353645983564
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2025,14.369585309529503
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2030,15.002963064432805
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2035,15.80012905448895
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2040,15.55250399788814
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2045,15.288152102527187
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2050,12.067095719403062
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2015,0.6575666751636833
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2020,0.6494469715888904
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2025,0.656325221598606
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2030,0.569038216781172
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2035,0.5090831661219729
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2040,0.33502859401764606
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2045,0.20690942256497893
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2050,0.029836416618799096
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2015,21.24448766768713
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2020,23.659403544530388
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2025,24.82868287541262
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2030,23.35087107465431
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2035,15.139877564959079
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2040,4.475866115445573
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2045,1.3163207150577474
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2050,0.04379539501093299
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2015,0.9355009472821801
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2020,1.0541644038889564
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2025,1.1806634428648284
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2030,1.2913178517817683
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2035,1.4283661036339232
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2040,1.3844896348639144
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2045,1.248483675178688
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2050,0.4899392744111563
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2015,9.03320263897369
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2020,9.494580809928259
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2025,9.793322007082246
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2030,9.910896720827163
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2035,10.248193199409418
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2040,9.44731811560204
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2045,8.378560487894374
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2050,6.394991857701762
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2015,12.86107280934318
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2020,11.845826164954909
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2025,8.082682946221489
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2030,2.1629024464480313
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2035,1.6824090069805344
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2040,0.8797941789098557
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2045,0.010452433594876201
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2050,4.0986662739151634e-4
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2015,14.393789948593449
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2020,14.810642894079896
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2025,13.886950963978684
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2030,12.205501969158059
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2035,10.28491402698187
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2040,7.847808844303153
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2045,5.777939401113396
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2050,2.758879869902394
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2015,13.638048332547067
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2020,13.619849703387459
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2025,13.717247838397874
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2030,12.936364903498344
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2035,12.644897066970787
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2040,11.057668266220674
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2045,9.570060249376482
CN2050,Rest of Country,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2050,2.35418659172494
CN2050,Rest of Country,emissCO2BySectorNoBio,BECCS,NA,2025,-0.09044875033333333
CN2050,Rest of Country,emissCO2BySectorNoBio,BECCS,NA,2030,-4.066733605
CN2050,Rest of Country,emissCO2BySectorNoBio,BECCS,NA,2035,-15.882224438666665
CN2050,Rest of Country,emissCO2BySectorNoBio,BECCS,NA,2040,-48.60925962566667
CN2050,Rest of Country,emissCO2BySectorNoBio,BECCS,NA,2045,-53.29443250743333
CN2050,Rest of Country,emissCO2BySectorNoBio,BECCS,NA,2050,-46.47415497486971
CN2050,Rest of Country,emissCO2BySectorNoBio,Buildings,NA,2015,4.703282318184228
CN2050,Rest of Country,emissCO2BySectorNoBio,Buildings,NA,2020,4.708790714511656
CN2050,Rest of Country,emissCO2BySectorNoBio,Buildings,NA,2025,5.634474796108602
CN2050,Rest of Country,emissCO2BySectorNoBio,Buildings,NA,2030,6.245444988254057
CN2050,Rest of Country,emissCO2BySectorNoBio,Buildings,NA,2035,7.437498431659839
CN2050,Rest of Country,emissCO2BySectorNoBio,Buildings,NA,2040,7.758625816507723
CN2050,Rest of Country,emissCO2BySectorNoBio,Buildings,NA,2045,6.4519723933440565
CN2050,Rest of Country,emissCO2BySectorNoBio,Buildings,NA,2050,2.439013271542153
CN2050,Rest of Country,emissCO2BySectorNoBio,Electricity,NA,2015,87.28765522502884
CN2050,Rest of Country,emissCO2BySectorNoBio,Electricity,NA,2020,84.86397003347066
CN2050,Rest of Country,emissCO2BySectorNoBio,Electricity,NA,2025,81.6346659185244
CN2050,Rest of Country,emissCO2BySectorNoBio,Electricity,NA,2030,66.00379285112645
CN2050,Rest of Country,emissCO2BySectorNoBio,Electricity,NA,2035,47.816101875471944
CN2050,Rest of Country,emissCO2BySectorNoBio,Electricity,NA,2040,26.124132647112386
CN2050,Rest of Country,emissCO2BySectorNoBio,Electricity,NA,2045,13.686289201503145
CN2050,Rest of Country,emissCO2BySectorNoBio,Electricity,NA,2050,9.178219567938207
CN2050,Rest of Country,emissCO2BySectorNoBio,hydrogen,NA,2020,0.01622270006529361
CN2050,Rest of Country,emissCO2BySectorNoBio,hydrogen,NA,2025,0.2096796071322805
CN2050,Rest of Country,emissCO2BySectorNoBio,hydrogen,NA,2030,0.7946681299514982
CN2050,Rest of Country,emissCO2BySectorNoBio,hydrogen,NA,2035,1.7125357408664865
CN2050,Rest of Country,emissCO2BySectorNoBio,hydrogen,NA,2040,2.024418110227021
CN2050,Rest of Country,emissCO2BySectorNoBio,hydrogen,NA,2045,2.1074425283760214
CN2050,Rest of Country,emissCO2BySectorNoBio,hydrogen,NA,2050,1.7724811923429242
CN2050,Rest of Country,emissCO2BySectorNoBio,Industry,NA,2015,90.389673521433
CN2050,Rest of Country,emissCO2BySectorNoBio,Industry,NA,2020,93.59075795982187
CN2050,Rest of Country,emissCO2BySectorNoBio,Industry,NA,2025,96.08191931176731
CN2050,Rest of Country,emissCO2BySectorNoBio,Industry,NA,2030,83.7828500652042
CN2050,Rest of Country,emissCO2BySectorNoBio,Industry,NA,2035,72.18958638953764
CN2050,Rest of Country,emissCO2BySectorNoBio,Industry,NA,2040,44.78568012777087
CN2050,Rest of Country,emissCO2BySectorNoBio,Industry,NA,2045,24.43732358545168
CN2050,Rest of Country,emissCO2BySectorNoBio,Industry,NA,2050,-1.779940530303552
CN2050,Rest of Country,emissCO2BySectorNoBio,refining,NA,2015,5.443585664856755
CN2050,Rest of Country,emissCO2BySectorNoBio,refining,NA,2020,6.205431596585598
CN2050,Rest of Country,emissCO2BySectorNoBio,refining,NA,2025,6.234380329040566
CN2050,Rest of Country,emissCO2BySectorNoBio,refining,NA,2030,6.181845243553241
CN2050,Rest of Country,emissCO2BySectorNoBio,refining,NA,2035,6.129084768208119
CN2050,Rest of Country,emissCO2BySectorNoBio,refining,NA,2040,5.596551681819933
CN2050,Rest of Country,emissCO2BySectorNoBio,refining,NA,2045,5.486312904788938
CN2050,Rest of Country,emissCO2BySectorNoBio,refining,NA,2050,4.4747980901191
CN2050,Rest of Country,emissCO2BySectorNoBio,Transportation,NA,2015,86.0429083547609
CN2050,Rest of Country,emissCO2BySectorNoBio,Transportation,NA,2020,89.59026813834232
CN2050,Rest of Country,emissCO2BySectorNoBio,Transportation,NA,2025,86.51546060508585
CN2050,Rest of Country,emissCO2BySectorNoBio,Transportation,NA,2030,77.42985624758165
CN2050,Rest of Country,emissCO2BySectorNoBio,Transportation,NA,2035,67.73786918954653
CN2050,Rest of Country,emissCO2BySectorNoBio,Transportation,NA,2040,50.980477747250994
CN2050,Rest of Country,emissCO2BySectorNoBio,Transportation,NA,2045,41.79687848730773
CN2050,Rest of Country,emissCO2BySectorNoBio,Transportation,NA,2050,24.13913499140044
CN2050,Rest of Country,emissCO2Indirect,BECCS,direct,2025,-0.09044875033333333
CN2050,Rest of Country,emissCO2Indirect,BECCS,direct,2030,-4.066733605
CN2050,Rest of Country,emissCO2Indirect,BECCS,direct,2035,-15.882224438666665
CN2050,Rest of Country,emissCO2Indirect,BECCS,direct,2040,-48.60925962566667
CN2050,Rest of Country,emissCO2Indirect,BECCS,direct,2045,-53.29443250743333
CN2050,Rest of Country,emissCO2Indirect,BECCS,direct,2050,-46.47415497486971
CN2050,Rest of Country,emissCO2Indirect,Buildings,direct,2015,4.703282318184228
CN2050,Rest of Country,emissCO2Indirect,Buildings,direct,2020,4.708790714511656
CN2050,Rest of Country,emissCO2Indirect,Buildings,direct,2025,5.634474796108602
CN2050,Rest of Country,emissCO2Indirect,Buildings,direct,2030,6.245444988254057
CN2050,Rest of Country,emissCO2Indirect,Buildings,direct,2035,7.437498431659839
CN2050,Rest of Country,emissCO2Indirect,Buildings,direct,2040,7.758625816507723
CN2050,Rest of Country,emissCO2Indirect,Buildings,direct,2045,6.4519723933440565
CN2050,Rest of Country,emissCO2Indirect,Buildings,direct,2050,2.439013271542153
CN2050,Rest of Country,emissCO2Indirect,Buildings,indirect,2015,28.355702909458643
CN2050,Rest of Country,emissCO2Indirect,Buildings,indirect,2020,27.265098630182692
CN2050,Rest of Country,emissCO2Indirect,Buildings,indirect,2025,25.229787475394755
CN2050,Rest of Country,emissCO2Indirect,Buildings,indirect,2030,17.43845837874876
CN2050,Rest of Country,emissCO2Indirect,Buildings,indirect,2035,10.439714291998714
CN2050,Rest of Country,emissCO2Indirect,Buildings,indirect,2040,4.738502400679801
CN2050,Rest of Country,emissCO2Indirect,Buildings,indirect,2045,2.311143439027795
CN2050,Rest of Country,emissCO2Indirect,Buildings,indirect,2050,1.468632416544812
CN2050,Rest of Country,emissCO2Indirect,hydrogen,direct,2020,0.01622270006529361
CN2050,Rest of Country,emissCO2Indirect,hydrogen,direct,2025,0.2096796071322805
CN2050,Rest of Country,emissCO2Indirect,hydrogen,direct,2030,0.7946681299514982
CN2050,Rest of Country,emissCO2Indirect,hydrogen,direct,2035,1.7125357408664865
CN2050,Rest of Country,emissCO2Indirect,hydrogen,direct,2040,2.024418110227021
CN2050,Rest of Country,emissCO2Indirect,hydrogen,direct,2045,2.1074425283760214
CN2050,Rest of Country,emissCO2Indirect,hydrogen,direct,2050,1.7724811923429242
CN2050,Rest of Country,emissCO2Indirect,Industry,direct,2015,90.389673521433
CN2050,Rest of Country,emissCO2Indirect,Industry,direct,2020,93.59075795982187
CN2050,Rest of Country,emissCO2Indirect,Industry,direct,2025,96.08191931176731
CN2050,Rest of Country,emissCO2Indirect,Industry,direct,2030,83.7828500652042
CN2050,Rest of Country,emissCO2Indirect,Industry,direct,2035,72.18958638953764
CN2050,Rest of Country,emissCO2Indirect,Industry,direct,2040,44.78568012777087
CN2050,Rest of Country,emissCO2Indirect,Industry,direct,2045,24.43732358545168
CN2050,Rest of Country,emissCO2Indirect,Industry,direct,2050,-1.779940530303552
CN2050,Rest of Country,emissCO2Indirect,Industry,indirect,2015,37.14400606761206
CN2050,Rest of Country,emissCO2Indirect,Industry,indirect,2020,37.003293279427695
CN2050,Rest of Country,emissCO2Indirect,Industry,indirect,2025,34.95990069317243
CN2050,Rest of Country,emissCO2Indirect,Industry,indirect,2030,27.48970541397838
CN2050,Rest of Country,emissCO2Indirect,Industry,indirect,2035,20.657037004440024
CN2050,Rest of Country,emissCO2Indirect,Industry,indirect,2040,11.155608158872747
CN2050,Rest of Country,emissCO2Indirect,Industry,indirect,2045,5.855934014587579
CN2050,Rest of Country,emissCO2Indirect,Industry,indirect,2050,3.9283120406660204
CN2050,Rest of Country,emissCO2Indirect,refining,direct,2015,5.443585664856755
CN2050,Rest of Country,emissCO2Indirect,refining,direct,2020,6.205431596585598
CN2050,Rest of Country,emissCO2Indirect,refining,direct,2025,6.234380329040566
CN2050,Rest of Country,emissCO2Indirect,refining,direct,2030,6.181845243553241
CN2050,Rest of Country,emissCO2Indirect,refining,direct,2035,6.129084768208119
CN2050,Rest of Country,emissCO2Indirect,refining,direct,2040,5.596551681819933
CN2050,Rest of Country,emissCO2Indirect,refining,direct,2045,5.486312904788938
CN2050,Rest of Country,emissCO2Indirect,refining,direct,2050,4.4747980901191
CN2050,Rest of Country,emissCO2Indirect,Transportation,direct,2015,86.0429083547609
CN2050,Rest of Country,emissCO2Indirect,Transportation,direct,2020,89.59026813834232
CN2050,Rest of Country,emissCO2Indirect,Transportation,direct,2025,86.51546060508585
CN2050,Rest of Country,emissCO2Indirect,Transportation,direct,2030,77.42985624758165
CN2050,Rest of Country,emissCO2Indirect,Transportation,direct,2035,67.73786918954653
CN2050,Rest of Country,emissCO2Indirect,Transportation,direct,2040,50.980477747250994
CN2050,Rest of Country,emissCO2Indirect,Transportation,direct,2045,41.79687848730773
CN2050,Rest of Country,emissCO2Indirect,Transportation,direct,2050,24.13913499140044
CN2050,Rest of Country,emissCO2Indirect,Transportation,indirect,2015,0.05258814306355463
CN2050,Rest of Country,emissCO2Indirect,Transportation,indirect,2020,0.0693445748325898
CN2050,Rest of Country,emissCO2Indirect,Transportation,indirect,2025,2.208123273132384
CN2050,Rest of Country,emissCO2Indirect,Transportation,indirect,2030,7.028039789172763
CN2050,Rest of Country,emissCO2Indirect,Transportation,indirect,2035,7.650838669001887
CN2050,Rest of Country,emissCO2Indirect,Transportation,indirect,2040,5.761721579739432
CN2050,Rest of Country,emissCO2Indirect,Transportation,indirect,2045,3.3351324368002744
CN2050,Rest of Country,emissCO2Indirect,Transportation,indirect,2050,2.4142486529156195
CN2050,Rest of Country,energyFinalByFuelEJ,biomass,NA,2015,0.5541768899999999
CN2050,Rest of Country,energyFinalByFuelEJ,biomass,NA,2020,0.5957473670000001
CN2050,Rest of Country,energyFinalByFuelEJ,biomass,NA,2025,0.629218627
CN2050,Rest of Country,energyFinalByFuelEJ,biomass,NA,2030,0.663562168
CN2050,Rest of Country,energyFinalByFuelEJ,biomass,NA,2035,0.5605235479999999
CN2050,Rest of Country,energyFinalByFuelEJ,biomass,NA,2040,0.368467184
CN2050,Rest of Country,energyFinalByFuelEJ,biomass,NA,2045,0.2362682576
CN2050,Rest of Country,energyFinalByFuelEJ,biomass,NA,2050,0.1427710545
CN2050,Rest of Country,energyFinalByFuelEJ,coal,NA,2015,0.29287613
CN2050,Rest of Country,energyFinalByFuelEJ,coal,NA,2020,0.3053849567
CN2050,Rest of Country,energyFinalByFuelEJ,coal,NA,2025,0.31781160156
CN2050,Rest of Country,energyFinalByFuelEJ,coal,NA,2030,0.27557330976
CN2050,Rest of Country,energyFinalByFuelEJ,coal,NA,2035,0.22546125808
CN2050,Rest of Country,energyFinalByFuelEJ,coal,NA,2040,0.14303995328000002
CN2050,Rest of Country,energyFinalByFuelEJ,coal,NA,2045,0.09521614723899999
