"","scenario","region","subRegion","param","classLabel","class","xLabel","x","vintage","units","value"
"3015","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",2.49494998983
"3016","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",2.54336782236
"3017","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",2.58194014805
"3018","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",2.61889563878
"3019","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",2.65449063117
"3020","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",2.690037162745
"3021","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",2.725817843285
"3022","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",2.76167678654
"3023","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",3.76e-05
"3024","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",5.64e-05
"3025","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",0.0319318
"3026","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",0.03139177
"3027","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.031640165
"3028","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",0.037808915
"3029","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",0.04146434
"3030","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",0.045297425
"3031","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",0.04901771
"3032","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",0.052346485
"3033","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",0.055379395
"3034","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",0.05792609
"3035","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.060151775
"3036","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.062087
"3037","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.063554575
"3038","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.06469926
"3039","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.065541735
"3040","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.06606555
"3041","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.066529675
"3042","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",0.066865725
"3043","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",0.06718509
"3044","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","SF6","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",0.067413275
"3045","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",2.57475863333333
"3046","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",4.83977321666667
"3047","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",5.65842346666667
"3048","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",3.905681868
"3049","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",21.2749695766667
"3050","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",26.12857643
"3051","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",31.32710999
"3052","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",37.2631426236667
"3053","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",43.442171245
"3054","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",49.02690518
"3055","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",54.7180689183333
"3056","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",59.1455411946667
"3057","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",62.23109167
"3058","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",65.1317533166667
"3059","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",66.95889145
"3060","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",68.5723677466667
"3061","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",71.79406663
"3062","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",74.25144331
"3063","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",76.7333374866667
"3064","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",78.47227267
"3065","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","building","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",79.7802693966667
"3066","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",-0.553872
"3067","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",-1.691261
"3068","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",-5.34519333333333
"3069","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",-3.85993666666667
"3070","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",-4.48763333333333
"3071","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",-5.16090666666667
"3072","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",-5.79846666666667
"3073","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",-6.53055333333333
"3074","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",-7.31932666666667
"3075","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",-8.04177
"3076","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",-8.80722333333333
"3077","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",-9.44379333333333
"3078","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",-9.93032333333333
"3079","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",-10.3879966666667
"3080","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",-10.7760766666667
"3081","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",-11.0834166666667
"3082","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",-11.3909033333333
"3083","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",-11.78738
"3084","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",-12.33507
"3085","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",-12.9247433333333
"3086","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",-13.5553733333333
"3087","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",6.34200040966667
"3088","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",14.1825786573333
"3089","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",48.5610692178333
"3090","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",35.6661132791667
"3091","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",46.0517646780833
"3092","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",52.3119672586617
"3093","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",56.387342238315
"3094","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",59.790344586075
"3095","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",62.5736860465117
"3096","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",64.8803633999783
"3097","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",67.164299711235
"3098","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",69.7135784411417
"3099","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",72.0552978442333
"3100","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",73.4628008973267
"3101","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",75.43637709413
"3102","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",75.1917060944433
"3103","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",75.2514515560333
"3104","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",77.7617334396467
"3105","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",78.6034247942867
"3106","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",78.6896193913783
"3107","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",77.9580919953517
"3108","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",76.9825802065067
"3109","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",5.56382092
"3110","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",15.0789140333333
"3111","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",44.0456697633333
"3112","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",55.07067219
"3113","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",68.63719968
"3114","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",76.1595308880304
"3115","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",78.3116837408413
"3116","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",80.6772643174139
"3117","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",82.472599703902
"3118","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",85.1157316842753
"3119","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",88.7999744716757
"3120","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",92.2788568781717
"3121","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",96.5755865931939
"3122","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",100.550017663365
"3123","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",104.014550477601
"3124","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",107.032300920275
"3125","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",109.789828185084
"3126","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",112.595071342052
"3127","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",115.468458012818
"3128","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",118.443419201979
"3129","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",121.49185244724
"3130","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGBySectorGWPAR5","sector","transport","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",124.666069289329
"3131","Ref","Rest of Malaysia","Rest of Malaysia","energyFinalByFuelEJ","Fuel","biomass","Year",1975,"Vint_1975","Final Energy by Fuel (EJ)",0.0170542
"3132","Ref","Rest of Malaysia","Rest of Malaysia","energyFinalByFuelEJ","Fuel","biomass","Year",1990,"Vint_1990","Final Energy by Fuel (EJ)",0.041778421
"3133","Ref","Rest of Malaysia","Rest of Malaysia","energyFinalByFuelEJ","Fuel","biomass","Year",2005,"Vint_2005","Final Energy by Fuel (EJ)",0.039598142
"3134","Ref","Rest of Malaysia","Rest of Malaysia","energyFinalByFuelEJ","Fuel","biomass","Year",2010,"Vint_2010","Final Energy by Fuel (EJ)",0.016378091
"3135","Ref","Rest of Malaysia","Rest of Malaysia","energyFinalByFuelEJ","Fuel","biomass","Year",2015,"Vint_2015","Final Energy by Fuel (EJ)",0.00029899907
"3136","Ref","Rest of Malaysia","Rest of Malaysia","energyFinalByFuelEJ","Fuel","biomass","Year",2020,"Vint_2020","Final Energy by Fuel (EJ)",0.076237921
"3137","Ref","Rest of Malaysia","Rest of Malaysia","energyFinalByFuelEJ","Fuel","biomass","Year",2025,"Vint_2025","Final Energy by Fuel (EJ)",0.084803723
"3138","Ref","Rest of Malaysia","Rest of Malaysia","energyFinalByFuelEJ","Fuel","biomass","Year",2030,"Vint_2030","Final Energy by Fuel (EJ)",0.093837673
"3139","Ref","Rest of Malaysia","Rest of Malaysia","energyFinalByFuelEJ","Fuel","biomass","Year",2035,"Vint_2035","Final Energy by Fuel (EJ)",0.102386224
"3140","Ref","Rest of Malaysia","Rest of Malaysia","energyFinalByFuelEJ","Fuel","biomass","Year",2040,"Vint_2040","Final Energy by Fuel (EJ)",0.108414204
"3141","Ref","Rest of Malaysia","Rest of Malaysia","energyFinalByFuelEJ","Fuel","biomass","Year",2045,"Vint_2045","Final Energy by Fuel (EJ)",0.113513621
"3142","Ref","Rest of Malaysia","Rest of Malaysia","energyFinalByFuelEJ","Fuel","biomass","Year",2050,"Vint_2050","Final Energy by Fuel (EJ)",0.118242206
"3143","Ref","Rest of Malaysia","Rest of Malaysia","energyFinalByFuelEJ","Fuel","biomass","Year",2055,"Vint_2055","Final Energy by Fuel (EJ)",0.122110097
"3144","Ref","Rest of Malaysia","Rest of Malaysia","energyFinalByFuelEJ","Fuel","biomass","Year",2060,"Vint_2060","Final Energy by Fuel (EJ)",0.125489021
